name,product_price,product_url,product_image
Creston,$29.95,https://www.glassesshop.com/eyeglasses/fz1688,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
John,$29.95,https://www.glassesshop.com/eyeglasses/fm1669,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Sid,$34.95,https://www.glassesshop.com/eyeglasses/sup0509,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Jerry,$26.95,https://www.glassesshop.com/eyeglasses/fp1593,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Lina,$8.99,https://www.glassesshop.com/eyeglasses/fz1804,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Christian,$29.95,https://www.glassesshop.com/eyeglasses/sup0759,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Clarence,$9.95,https://www.glassesshop.com/eyeglasses/sup1074,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Debby,$29.95,https://www.glassesshop.com/eyeglasses/fz1767,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Annabelle,$26.95,https://www.glassesshop.com/eyeglasses/fp2085,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
,,,
Megan,$29.95,https://www.glassesshop.com/eyeglasses/sup0830,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Adam,$26.95,https://www.glassesshop.com/eyeglasses/fp1543,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Clark,$54.95,https://www.glassesshop.com/eyeglasses/ft0481,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Omar,$19.95,https://www.glassesshop.com/eyeglasses/fm1271,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Capricorn,$35.95,https://www.glassesshop.com/eyeglasses/fz1674,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Averies,$19.95,https://www.glassesshop.com/eyeglasses/fp1828,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Richfield,$29.95,https://www.glassesshop.com/eyeglasses/rm0307,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Astrid,$19.95,https://www.glassesshop.com/eyeglasses/fp1501,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Reno,$44.95,https://www.glassesshop.com/eyeglasses/fp1088,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Baldwin,$29.95,https://www.glassesshop.com/eyeglasses/fp1617,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Husk,$19.95,https://www.glassesshop.com/eyeglasses/fp1836,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Noyes,$26.95,https://www.glassesshop.com/eyeglasses/fm1776,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Eagle,$32.95,https://www.glassesshop.com/eyeglasses/fz1995,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Huggins,$39.95,https://www.glassesshop.com/eyeglasses/ft0276,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Audrey,$19.95,https://www.glassesshop.com/eyeglasses/fp2102,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Evansville,$19.95,https://www.glassesshop.com/eyeglasses/fp1363,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Tate,$34.95,https://www.glassesshop.com/eyeglasses/sup1315,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Lombard,$29.95,https://www.glassesshop.com/eyeglasses/fz1716,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Bristol,$45.95,https://www.glassesshop.com/eyeglasses/fp2418,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Susanna,$29.95,https://www.glassesshop.com/eyeglasses/fm1745,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Dubois,$49.95,https://www.glassesshop.com/eyeglasses/ft0325,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Pittsfield,$29.95,https://www.glassesshop.com/eyeglasses/fp2598,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Freda,$19.95,https://www.glassesshop.com/eyeglasses/fp2456,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Owen,$19.95,https://www.glassesshop.com/eyeglasses/fp1651,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Brady,$29.95,https://www.glassesshop.com/eyeglasses/fz1771,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Buckeye,$29.95,https://www.glassesshop.com/eyeglasses/fz1092,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Knoxville,$45.95,https://www.glassesshop.com/eyeglasses/fp2419,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Galveston,$29.95,https://www.glassesshop.com/eyeglasses/sup1100,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Tacoma,$34.95,https://www.glassesshop.com/eyeglasses/spfm014,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Stone,$29.95,https://www.glassesshop.com/eyeglasses/fp2592,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Woolley,$19.95,https://www.glassesshop.com/eyeglasses/fp2547,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Robben,$39.95,https://www.glassesshop.com/eyeglasses/ft0242,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Yvette,$26.95,https://www.glassesshop.com/eyeglasses/fp2563,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Portgas,$34.95,https://www.glassesshop.com/eyeglasses/sup1338,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Anna,$26.95,https://www.glassesshop.com/eyeglasses/fp2485,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Aurora,$29.95,https://www.glassesshop.com/eyeglasses/sup0793,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
,,,
,,,
Hartford,$26.95,https://www.glassesshop.com/eyeglasses/fp2077,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Olivia,$29.95,https://www.glassesshop.com/eyeglasses/sup1344,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Cedric,$26.95,https://www.glassesshop.com/eyeglasses/fm1716,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Mavis,$29.95,https://www.glassesshop.com/eyeglasses/fp2459,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Trista,$44.95,https://www.glassesshop.com/eyeglasses/sup1007,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Leigh,$29.95,https://www.glassesshop.com/eyeglasses/fz1368,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
,,,
City,$35.95,https://www.glassesshop.com/eyeglasses/fz1601,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Peak,$29.95,https://www.glassesshop.com/eyeglasses/fz1636,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Frederic,$4.99,https://www.glassesshop.com/eyeglasses/fm1633,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Pangnirtung,$19.95,https://www.glassesshop.com/eyeglasses/sup1233,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Woolf,$26.95,https://www.glassesshop.com/eyeglasses/fp2491,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Marlowe,$19.95,https://www.glassesshop.com/eyeglasses/sup0711,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
,,,
Doris,$29.95,https://www.glassesshop.com/eyeglasses/fp2527,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Jungle,$19.95,https://www.glassesshop.com/eyeglasses/fp2011,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Tacab,$19.95,https://www.glassesshop.com/eyeglasses/fp1834,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
,,,
Platteville,$19.95,https://www.glassesshop.com/eyeglasses/fp2509,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Niagara,$45.95,https://www.glassesshop.com/eyeglasses/ft0525,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Caroline,$12.95,https://www.glassesshop.com/eyeglasses/fm1589,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Lagrange,$29.95,https://www.glassesshop.com/eyeglasses/fz1856,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Mankato,$29.95,https://www.glassesshop.com/eyeglasses/fz1475,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Waukegan,$29.95,https://www.glassesshop.com/eyeglasses/fz1898,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Rouge,$19.95,https://www.glassesshop.com/eyeglasses/fm1575,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Curitis,$26.95,https://www.glassesshop.com/eyeglasses/rm0319,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Manhattan,$44.95,https://www.glassesshop.com/eyeglasses/ft0425,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
,,,
Odelette,$29.95,https://www.glassesshop.com/eyeglasses/fp2588,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Broderick,$26.95,https://www.glassesshop.com/eyeglasses/sup1278,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Alvin,$54.95,https://www.glassesshop.com/eyeglasses/ft0558,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Will,$29.95,https://www.glassesshop.com/eyeglasses/sup1273,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Christ,$29.95,https://www.glassesshop.com/eyeglasses/fp2537,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Mobile,$39.95,https://www.glassesshop.com/eyeglasses/ft0359,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Cloud,$45.95,https://www.glassesshop.com/eyeglasses/sup1238,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Theresa,$26.95,https://www.glassesshop.com/eyeglasses/fp2500,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Montgomery,$12.95,https://www.glassesshop.com/eyeglasses/fp2394,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Elroy,$29.95,https://www.glassesshop.com/eyeglasses/sup1014,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Road,$29.95,https://www.glassesshop.com/eyeglasses/spfm021,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Booth,$29.95,https://www.glassesshop.com/eyeglasses/spfm033,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Paul,$29.95,https://www.glassesshop.com/eyeglasses/fm1705,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Swift,$34.95,https://www.glassesshop.com/eyeglasses/sup1322,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Zora,$29.95,https://www.glassesshop.com/eyeglasses/sup1235,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Cara,$12.95,https://www.glassesshop.com/eyeglasses/fm1628,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
Gadsden,$29.95,https://www.glassesshop.com/eyeglasses/rm0304,"data:image/gif;base64,R0lGODlhAQABAIAAAP///wAAACH5BAEAAAAALAAAAAABAAEAAAICRAEAOw=="
